id,record_group_id,name,description,language,translated_to_en,category,subcategory,created_at,user_id,product,channel,priority,region,duplicate_type
21283,-1,Suscripción vencida,Cliente reporta: Problema de actualización de software,Spanish,different,IT,Network,2025-12-04 21:15:28.591128,27537f2d,WorkflowAI,Teams,4,Iberia,hard_negative
3439,620,Donanım arızası,Kullanici bildirdi: Donanım arızası,Turkish,Hardware malfunction,Operations,Warehouse,2025-07-06 21:15:28.413220,12186f06,SchedulerX,Teams,2,South Asia,original
11848,2124,Hitilafu ya vifaa,Tatizo linalohusiana na Hitilafu ya vifaa,Swahili,Hardware malfunction,Support,Login,2025-08-11 21:15:28.483386,91f69a5d,CloudVault,Email,4,Sub-Saharan Africa,paraphrase
1599,299,Hitilafu ya mtandao🙂,Mtumiaji ameripoti: Hitilafu ya mtandao🙂,Swahili,Network error,IT,Software,2025-12-17 21:15:28.394261,76679462,PayFlow,Teams,4,Southeast Asia,noise
1569,293,Máy tính xách tay không hoạt động,Van de lien quan den Máy tính xách tay không hoạt động,Vietnamese,Laptop not working,Operations,Vendor,2025-07-28 21:15:28.392777,1d1e1e7f,HelpDesk,Telegram,5,Africa,paraphrase
4470,803,Aplicativot ravando,Problema relacionado a Aplicativot ravando,Portuguese,App crashing,Sales,Discount,2026-01-26 21:15:28.422700,a6592db8,ChatBot,Web,1,Central Asia,typo
15211,2738,Hitilafu ya vifaa,Tatizo linalohusiana na Hitilafu ya vifaa,Swahili,Hardware malfunction,HR,Onboarding,2025-10-23 21:15:28.537707,4bfe74eb,DataSync,Chat,2,East Asia,original
8441,1516,इंटरनेट धीमा है,ग्राहक ने रिपोर्ट किया: इंटरनेट धीमा है,Hindi,Network error,Operations,Returns,2026-03-25 21:15:28.460257,a99596bb,SearchEngine,Webhook,1,South Asia,paraphrase
1096,201,Problema de atualização de software,Cliente reportou: Problema de atualização de software,Portuguese,Software update issue,Support,Escalation,2025-05-16 21:15:28.386781,bbb275a7,APIHub,Tablet,1,Sub-Saharan Africa,abbreviation
10531,1892,خطأ في الشبكة / Lỗi mạng,مشكلة مرتبطة بـ خطأ في الشبكة / Lỗi mạng,Arabic,Network error,Operations,Procurement,2025-08-12 21:15:28.483386,4831ad8f,FormBuilder,Telegram,1,East Asia,cross_lang
19022,3435,用户已停用,用户反馈：用户已停用,Chinese,Account access denied,Operations,Supply Chain,2025-05-05 21:15:28.577591,fc17dacf,ChatBot,Email,5,Latin America,paraphrase
9913,1782,Hitilafu ya mtandao,Tatizo linalohusiana na Hitilafu ya mtandao,Swahili,Network error,Finance,Audit,2025-09-01 21:15:28.477766,aa72e2e4,FormBuilder,Web,3,Central Asia,abbreviation
15210,2738,Malfunzionamento hardwaer,Cliente segnala: Malfunzionamento hardwaer,Italian,Hardware malfunction,Operations,Dispatch,2025-12-20 21:15:28.537707,1fddc78b,AppX,Social Media,5,Asia,typo
2631,475,Ошибка сети,Пользователь сообщил: Ошибка сети,Russian,Network error,Finance,Transaction,2026-03-18 21:15:28.405201,4f39605c,BillingPro,In-App,4,Asia,original
18690,3376,Problema de atualização de software??,Problema relacionado a Problema de atualização de software??,Portuguese,Software update issue,Finance,Transaction,2025-06-05 21:15:28.577591,f7032dd6,ReportGen,Social Media,4,Africa,noise
20497,-1,Tatizo la usasishaji wa programu,Tatizo linalohusiana na Hitilafu ya vifaa,Swahili,different,IT,Network,2026-01-28 21:15:28.591128,727b3d9e,UserPortal,Social Media,4,Americas,hard_negative
18803,3396,로그인 문제,로그인 문제 관련 문제,Korean,Login issue,Support,Login,2025-08-07 21:15:28.577591,79448746,ChatBot,Social Media,1,North America,paraphrase
16352,2950,ধীর করা্যক্ষমতা,ধীর করা্যক্ষমতা সম্পর্কিত সমস্যা,Bengali,Slow performance,Support,Password,2025-05-06 21:15:28.548603,4b0f35d9,ChatBot,WhatsApp,4,Balkans,typo
14609,2629,Pagamento falhou,Cliente reportou: Pagamento falhou,Portuguese,Payment failed,Support,SLA,2025-08-27 21:15:28.527657,c7fb555d,UserPortal,Teams,5,Middle East,abbreviation
4841,868,Проблема со входом,Проблема связана с Проблема со входом,Russian,Login issue,HR,Training,2025-05-21 21:15:28.427188,a9eba88c,AppX,Email,1,Central Asia,abbreviation
2444,441,Errore di rete / Errore di rete,Problema relativo a Errore di rete / Errore di rete,Italian,Network error,Finance,Refund,2025-12-31 21:15:28.402994,cc0ecadf,APIHub,API,5,North America,cross_lang
20211,-1,Programu inaanguka,Tatizo linalohusiana na Tatizo la usawazishaji wa data,Swahili,different,IT,Network,2025-11-08 21:15:28.591128,ae99ab8f,AppX,Teams,4,Southeast Asia,hard_negative
6272,1133,App stürzt ab@@,Problem im Zusammenhang mit App stürzt ab@@,German,App crashing,Sales,Quote,2026-03-15 21:15:28.440592,2227db8b,HelpDesk,Chat,3,East Asia,noise
8631,1550,Swap memory high,Reported problem: Swap memory high,English,Slow performance,Operations,Procurement,2025-12-27 21:15:28.460257,6f5aa60f,UserPortal,API,5,Balkans,paraphrase
9343,1682,Неисправность оборудования,Проблема связана с Неисправность оборудования,Russian,Hardware malfunction,Sales,Quote,2026-04-03 21:15:28.472543,86dc6b04,AuditLog,In-App,4,Iberia,abbreviation
16354,2950,ধীর কার্যক্ষমতা!!!,ব্যবহারকারী রিপোর্ট করেছেন: ধীর কার্যক্ষমতা!!!,Bengali,Slow performance,Support,SLA,2025-09-29 21:15:28.548603,4543a422,BackupNow,Chat,5,Iberia,noise
14657,2637,مشكلة في مزامنة البيانات / ปัญหาการซิงค์ข้อมูล,أبلغ العميل عن: مشكلة في مزامنة البيانات / ปัญหาการซิงค์ข้อมูล,Arabic,Data sync issue,Operations,Quality,2025-12-06 21:15:28.529668,f791958c,HelpDesk,WhatsApp,2,Scandinavia,cross_lang
16125,2910,Problema di sincronizzazione dati / Veri senkronizasyon sorunu,Problema relativo a Problema di sincronizzazione dati / Veri senkronizasyon sorunu,Italian,Data sync issue,HR,Training,2026-01-07 21:15:28.548603,df4588dc,AssetTrack,Webhook,4,Latin America,cross_lang
8564,1538,L'application plante hai,Probleme lie a L'application plante hai,French,App crashing,Support,Account,2026-03-09 21:15:28.460257,65982702,SecureLogin,Mobile,1,North America,codemix
10279,1849,Betaling mislukt,Probleem gerelateerd aan Betaling mislukt,Dutch,Payment failed,IT,API,2025-12-10 21:15:28.481441,957d20c6,WorkflowAI,IVR,5,Scandinavia,abbreviation
2671,481,Password reset not working / 로그인 문제,Customer reported: Password reset not working / 로그인 문제,English,Login issue,HR,Training,2025-12-07 21:15:28.405201,fe490f4c,FlowEngine,Chat,2,Iberia,cross_lang
6189,1117,خطأ SSO,أبلغ العميل عن: خطأ SSO,Arabic,Login issue,Operations,Warehouse,2025-05-17 21:15:28.438340,241f1a8c,MonitorX,Social Media,1,Oceania,original
3145,567,Accseso all'account negato,Cliente segnala: Accseso all'account negato,Italian,Account access denied,Support,Ticket,2026-02-26 21:15:28.405201,5d91eaca,CloudVault,Chat,2,Europe,typo
5669,1018,าฮร์ดแวร์ขัดข้อง,ปัญหาที่เกี่ยวข้องกับ าฮร์ดแวร์ขัดข้อง,Thai,Hardware malfunction,HR,Attendance,2025-06-26 21:15:28.435033,45659548,SearchEngine,API,2,West Europe,typo
20408,-1,Lỗi cập nhật phần mềm,Van de lien quan den Ứng dụng bị lỗi,Vietnamese,different,IT,Network,2025-07-27 21:15:28.591128,431d4285,TicketMaster,Slack,2,Iberia,hard_negative
364,65,Pantalla azul,Cliente reporta: Pantalla azul,Spanish,Laptop not working,HR,Exit,2025-11-19 21:15:28.379978,b0616a84,FlowEngine,API,2,West Europe,typo
15576,2810,Akses akun ditolak,Pengguna melaporkan: Akses akun ditolak,Indonesian,Account access denied,Finance,Ledger,2025-06-09 21:15:28.541725,d7036a1b,RuleEngine,Slack,1,Americas,abbreviation
9977,1793,वेबकैम काम नहीं कर रहा!!!,ग्राहक ने रिपोर्ट किया: वेबकैम काम नहीं कर रहा!!!,Hindi,Hardware malfunction,Support,Account,2025-08-06 21:15:28.477766,8a0ad86e,AppX,Webhook,3,Asia,noise
20290,-1,Hiệu suất chậm,Van de lien quan den Máy tính xách tay không hoạt động,Vietnamese,different,IT,Network,2026-02-25 21:15:28.591128,04c2fb37,AuthGuard,Desktop App,4,Scandinavia,hard_negative
12444,2228,鼠标无响应,用户反馈：鼠标无响应,Chinese,Hardware malfunction,Sales,Commission,2025-09-23 21:15:28.502480,43f19a37,RoleManager,SMS,3,Europe,paraphrase
3057,550,ہارڈ ویئر خرابی,صارف نے رپورٹ کیا: ہارڈ ویئر خرابی,Urdu,Hardware malfunction,HR,Policy,2025-05-26 21:15:28.405201,c81231c9,IntegrationBus,Desktop App,1,East Asia,paraphrase
20635,-1,Problème de synchronisation,Probleme lie a Problème de connexion,French,different,IT,Network,2025-04-20 21:15:28.591128,c8f9b1ee,WorkflowAI,Mobile,4,North America,hard_negative
3542,638,Langsame Leistung,Kunde meldet: Langsame Leistung,German,Slow performance,IT,API,2025-04-24 21:15:28.414222,de137ec1,AuditLog,Web,5,East Asia,original
598,106,Application error,Customer reported: Application error,English,App crashing,Support,SLA,2025-10-28 21:15:28.383163,ebf851cd,SearchEngine,In-App,2,West Europe,paraphrase
18854,3405,Slow performance,Reported problem: Slow performance,English,Slow performance,HR,Training,2025-06-05 21:15:28.577591,4efac807,AssetTrack,Browser Extension,3,East Asia,abbreviation
10901,1959,অ্যাকাউন্ট অ্যাক্সসে অস্বীকৃত,ব্যবহারকারী রিপোর্ট করেছেন: অ্যাকাউন্ট অ্যাক্সসে অস্বীকৃত,Bengali,Account access denied,Operations,Dispatch,2025-09-06 21:15:28.483386,4027ce6b,APIHub,IVR,1,East Europe,typo
13713,2463,スラッシング,ユーザー報告: スラッシング,Japanese,Slow performance,Operations,Returns,2025-08-05 21:15:28.518568,93f05b6a,AppX,WhatsApp,4,Americas,original
6017,1086,UPI faliure,Issue related to UPI faliure,English,Payment failed,Operations,Returns,2025-06-26 21:15:28.438340,d11cd45d,WorkflowAI,Tablet,3,West Europe,typo
1944,356,لیپ ٹاپ کام نہیں کر رہا,صارف نے رپورٹ کیا: لیپ ٹاپ کام نہیں کر رہا,Urdu,Laptop not working,IT,DevOps,2026-02-21 21:15:28.398318,42aebcd3,NetConnect,Chatbot,5,Americas,original
17396,3137,Tatioz la usasishaji wa programu,Mtumiaji ameripoti: Tatioz la usasishaji wa programu,Swahili,Software update issue,Finance,Transaction,2025-07-04 21:15:28.567415,00645fba,ComplianceKit,Email,5,South Asia,typo
4762,856,ประสิทธิภพาช้า,ปัญหาที่เกี่ยวข้องกับ ประสิทธิภพาช้า,Thai,Slow performance,Finance,Transaction,2025-06-25 21:15:28.426186,6ce5a69e,SecureLogin,Mobile,1,East Asia,typo
7749,1394,Laptop tidak berfungsi@@,Masalah terkait Laptop tidak berfungsi@@,Indonesian,Laptop not working,HR,Attendance,2025-10-29 21:15:28.456643,a66c0810,FormBuilder,Mobile,4,Scandinavia,noise
16365,2952,اکاؤنٹ تک رسائی مسترد,اکاؤنٹ تک رسائی مسترد سے متعلق مسئلہ,Urdu,Account access denied,IT,Infrastructure,2026-03-20 21:15:28.548603,48c36c12,NetConnect,Tablet,2,Europe,abbreviation
13810,2480,Tatizo la usasishaji wa programu,Mtumiaji ameripoti: Tatizo la usasishaji wa programu,Swahili,Software update issue,HR,Onboarding,2025-09-23 21:15:28.519828,18d112df,InsightDash,IVR,1,Sub-Saharan Africa,abbreviation
13948,2505,النظام يعمل ببطء / أداء بطيء,مشكلة مرتبطة بـ النظام يعمل ببطء / أداء بطيء,Arabic,Slow performance,Support,Escalation,2025-08-17 21:15:28.519828,1086df67,HelpDesk,Social Media,3,North America,cross_lang
18326,3311,Trage presttaies,Gebruiker meldde: Trage presttaies,Dutch,Slow performance,HR,Recruitment,2025-06-08 21:15:28.575193,42a58b8d,SecureLogin,Webhook,4,Central Asia,typo
13128,2356,Malfunzionamento hardware / السماعة بلا صوت,Problema relativo a Malfunzionamento hardware / السماعة بلا صوت,Italian,Hardware malfunction,Operations,Dispatch,2025-10-24 21:15:28.507491,6138376a,TicketMaster,Browser Extension,4,Southeast Asia,cross_lang
319,55,소프트웨어 업데이트 문제,소프트웨어 업데이트 문제 관련 문제,Korean,Software update issue,Operations,Compliance,2025-07-30 21:15:28.379978,61c42834,UserPortal,Mobile,4,North Africa,original
9422,1694,Pago fallido,Problema relacionado con Pago fallido,Spanish,Payment failed,Finance,Refund,2026-03-10 21:15:28.473457,e89e567c,BackupNow,Telegram,1,South Asia,original
2361,428,Betaling mislukt,Probleem gerelateerd aan Betaling mislukt,Dutch,Payment failed,Operations,Supply Chain,2026-03-28 21:15:28.401800,39de5206,CloudVault,Chatbot,4,Scandinavia,paraphrase
11702,2098,扬声器无声音,用户反馈：扬声器无声音,Chinese,Hardware malfunction,HR,Attendance,2025-12-24 21:15:28.483386,a08e34a1,PayFlow,IVR,3,Balkans,paraphrase
13617,2443,소프트웨어 업데이트 문제,소프트웨어 업데이트 문제 관련 문제,Korean,Software update issue,Finance,Payment,2026-03-18 21:15:28.517119,a44e95e8,TicketMaster,Mobile,4,Scandinavia,original
13264,2381,Hardwarefehler,Problem im Zusammenhang mit Hardwarefehler,German,Hardware malfunction,HR,Policy,2025-09-30 21:15:28.507491,f13b53be,BillingPro,Desktop App,4,Asia,original
4408,791,Bucle de actualización,Problema relacionado con Bucle de actualización,Spanish,Software update issue,Support,Feedback,2025-06-22 21:15:28.421467,16babc5b,BillingPro,Web,1,Middle East,paraphrase
5316,956,การชำระเงินล้มเหลว,ปัญหาที่เกี่ยวข้องกับ การชำระเงินล้มเหลว,Thai,Payment failed,IT,Security,2025-07-20 21:15:28.431445,8de6cb33,NetConnect,Kiosk,2,Southeast Asia,paraphrase
3445,622,Akses akun ditolak,Masalah terkait Akses akun ditolak,Indonesian,Account access denied,Support,Ticket,2026-01-15 21:15:28.413220,997752ca,DataSync,Browser Extension,5,North Africa,original
21376,-1,Il laptop non funziona,Cliente segnala: Problema di sincronizzazione dati,Italian,different,IT,Network,2025-10-01 21:15:28.591128,46962a0d,UserPortal,API,5,Sub-Saharan Africa,hard_negative
18192,3286,動作が遅い hai,動作が遅い hai に関連する問題,Japanese,Slow performance,Sales,Discount,2025-10-03 21:15:28.575193,3c2ff949,IntegrationBus,Mobile,4,Caribbean,codemix
9793,1759,Yavaş performans,Yavaş performans ile ilgili sorun,Turkish,Slow performance,Operations,Quality,2026-02-12 21:15:28.476573,02bf7eac,SecureLogin,Email,1,Balkans,original
13235,2375,बैगक्राउंड प्रोसेस अधिक,ग्राहक ने रिपोर्ट किया: बैगक्राउंड प्रोसेस अधिक,Hindi,Slow performance,IT,Software,2025-11-08 21:15:28.507491,35aab904,SecureLogin,Webhook,2,Latin America,typo
18768,3390,Lỗi phần cứng,Van de lien quan den Lỗi phần cứng,Vietnamese,Hardware malfunction,IT,Monitoring,2025-04-16 21:15:28.577591,a302e8d7,BackupNow,Mobile,4,North America,paraphrase
7596,1369,L'application plante,Probleme lie a L'application plante,French,App crashing,Operations,Returns,2025-09-27 21:15:28.455643,a1bb0933,CloudVault,Web,1,Iberia,paraphrase
21200,-1,Неисправность оборудования,Проблема связана с Ошибка сети,Russian,different,IT,Network,2025-08-20 21:15:28.591128,b6d81283,SecureLogin,Browser Extension,5,Scandinavia,hard_negative
12478,2233,सॉफ्टवेयर अपडेट समस्या,ग्राहक ने रिपोर्ट किया: सॉफ्टवेयर अपडेट समस्या,Hindi,Software update issue,IT,Software,2025-07-30 21:15:28.502480,0a7bc4a8,SearchEngine,Telegram,3,Southeast Asia,original
16901,3050,Erro de rede,Cliente reportou: Erro de rede,Portuguese,Network error,Operations,Dispatch,2026-02-13 21:15:28.561386,f13e8331,ChatBot,Browser Extension,2,North America,paraphrase
8690,1560,सदस्यता समाप्त,ग्राहक ने रिपोर्ट किया: सदस्यता समाप्त,Hindi,Account access denied,Support,Access,2025-09-08 21:15:28.460257,9a04eec6,SchedulerX,Kiosk,5,Balkans,abbreviation
